# Cross section (10^-38 cm^2/GeV) #
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar #

-2.58888  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.57252  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.55676  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.54155  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.52685  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.51264  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.49888  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.48553  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.47259  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.46002  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.44781  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.43592  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.42436  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.4131  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.40212  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.39141  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.38095  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.37075  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.36078  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.35103  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.3415  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.33217  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.32303  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.31409  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.30533  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.29673  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.28831  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.28005  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.27194  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.26398  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.25616  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.24848  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.24093  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.23352  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.22622  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.21905  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.212  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.20505  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.19822  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.19149  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.18487  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.17834  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.17191  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.16558  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.15933  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.15318  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.14711  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.14112  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.13522  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.12939  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.12365  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.11797  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.11237  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.10684  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.10138  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.09599  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.09067  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.08541  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.08021  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.07507  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.07  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.06498  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.06002  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.05512  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.05027  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.04547  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.04073  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.03603  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.03139  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.0268  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.02225  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.01776  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.0133  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.0089  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.00453  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.00022  4.317332e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.99594  4.392492e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.9917  4.485837e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.98751  4.565582e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.98336  4.630049e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.97924  4.695411e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.97517  4.779302e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.97113  4.880871e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.96713  4.965450e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.96316  5.035535e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.95924  5.106596e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.95534  5.178691e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.95148  5.251812e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.94766  5.349061e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.94387  5.462696e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.94011  5.553853e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.93638  5.632222e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.93269  5.711776e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.92903  5.792429e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.92539  5.874147e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.92179  5.957096e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.91822  6.041186e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.91467  6.126490e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.91116  6.213027e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.90767  6.300780e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.90421  6.389706e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.90078  6.479872e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.89738  6.571377e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.894  6.664107e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.89065  6.797290e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.88732  6.941611e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.88402  7.047296e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.88074  7.061742e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.87749  7.104873e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.87426  7.199136e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.87106  7.300816e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.86788  7.403931e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.86472  7.508407e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.86159  7.614450e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.85848  7.721884e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.85539  7.830951e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.85232  7.941443e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.84927  8.053612e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.84625  8.166907e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.84324  8.225304e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.84026  8.343428e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.83729  8.515458e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.83435  8.575186e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.83143  8.639955e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.82852  8.762000e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.82564  8.885774e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.82277  9.011188e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.81993  9.138470e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.8171  9.267445e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.81429  9.398351e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.8115  9.520240e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.80872  9.575325e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.80597  9.600432e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.80323  9.735919e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.8005  9.873468e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.7978  1.001291e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.79511  1.015423e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.79244  1.029763e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.78978  1.040444e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.78715  1.044489e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.78452  1.059239e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.78191  1.074190e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.77932  1.089359e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.77675  1.099668e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.77418  1.104939e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.77164  1.120541e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.76911  1.136359e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.76659  1.152405e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.76409  1.162263e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.7616  1.168885e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.75913  1.185388e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.75667  1.202122e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.75422  1.219096e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.75179  1.228421e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.74937  1.236540e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.74696  1.253998e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.74457  1.271693e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.74219  1.289646e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.73983  1.298344e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.73747  1.308080e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.73513  1.326549e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.7328  1.345298e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.73049  1.353386e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.72819  1.364517e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.72589  1.383780e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.72362  1.403317e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.72135  1.410761e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.71909  1.423384e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.71685  1.443482e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.71462  1.450354e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.7124  1.464115e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.71019  1.484796e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.70799  1.505753e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.7058  1.511840e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.70362  1.527281e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.70146  1.548858e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.6993  1.570723e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.69716  1.575932e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.69503  1.593170e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.6929  1.615655e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.69079  1.620160e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.68869  1.638767e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.6866  1.661914e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.68451  1.665631e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.68244  1.685646e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.68038  1.709452e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.67833  1.712376e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.67628  1.733888e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.67425  1.758376e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.67222  1.760434e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.67021  1.783508e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.6682  1.808698e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.66621  1.834219e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.66422  1.860125e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.66224  1.860641e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.66027  1.886714e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.65831  1.912868e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.65636  1.913688e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.65442  1.940721e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.65249  1.966552e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.65056  1.968470e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.64864  1.993954e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.64673  1.996612e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.64483  2.024814e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.64294  2.053392e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.64106  2.078484e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.63918  2.082774e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.63732  2.107444e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.63546  2.112550e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.6336  2.142367e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.63176  2.166590e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.62993  2.173019e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.6281  2.196779e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.62628  2.204085e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.62446  2.235195e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.62266  2.258431e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.62086  2.267150e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.61907  2.289898e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.61729  2.299584e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.61551  2.321806e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.61374  2.332459e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.61198  2.354156e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.61023  2.365814e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.60848  2.386957e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.60674  2.399635e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.60501  2.433517e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.60328  2.453948e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.60156  2.468320e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.59985  2.488140e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.59814  2.503605e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
